OBJECTID,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib,NEAR_FID,NEAR_DIST
49326,ISGS-6781,1730,70,SEEDS,nutshell charred,-25.5,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
49330,ISGS-6863,1460,70,SEEDS,Nutshell,-24.9,NA,-89.90517719,38.82984438,1,NA,11MS27,Reilley,USA,Illinois,North America,UWyo2021,Fortier 2015-A Late Woodland Procurement and Ceremonial…,intcal20,162717,955851.102518627
49331,ISGS-6864,1610,80,SEEDS,Nutshell,-24.7,NA,-89.90517719,38.82984438,1,NA,11MS27,Reilley,USA,Illinois,North America,UWyo2021,Fortier 2015-A Late Woodland Procurement and Ceremonial…,intcal20,162717,955851.102518627
49332,ISGS-6865,1300,70,SEEDS,Nutshell,-24.9,NA,-89.90517719,38.82984438,1,NA,11MS27,Reilley,USA,Illinois,North America,UWyo2021,Fortier 2015-A Late Woodland Procurement and Ceremonial…,intcal20,162717,955851.102518627
49333,ISGS-6866,1420,70,SEEDS,Nutshell,-25.4,NA,-89.90517719,38.82984438,1,NA,11MS27,Reilley,USA,Illinois,North America,UWyo2021,Fortier 2015-A Late Woodland Procurement and Ceremonial…,intcal20,162717,955851.102518627
49334,ISGS-6867,1300,70,SEEDS,Nutshell,-25.2,NA,-89.90517719,38.82984438,1,NA,11MS27,Reilley,USA,Illinois,North America,UWyo2021,Fortier 2015-A Late Woodland Procurement and Ceremonial…,intcal20,162717,955851.102518627
49346,ISGS-6901,1750,70,SEEDS,Hazelnut charred,-25.2,RADIOMETRIC,-90.20150874,39.71565802,1,NA,11MG162,Buffalo Chip,USA,Illinois,North America,UWyo2021,Fishel and Emerson 2013,intcal20,153948,1057876.68459757
49365,ISGS-6992,1820,70,SEEDS,Nutshell,-24.8,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS1960,Husted,USA,Illinois,North America,UWyo2021,Fortier Evans Gornick Keuhn Parker and Zelin 2014,intcal20,162717,955851.102518627
49366,ISGS-6993,1530,70,SEEDS,Nutshell,-25.2,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS1960,Husted,USA,Illinois,North America,UWyo2021,Fortier Evans Gornick Keuhn Parker and Zelin 2014,intcal20,162717,955851.102518627
49369,ISGS-7023,3410,70,SEEDS,nutshell,-25.1,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD1208,Merciless Ridge,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49370,ISGS-7024,3410,70,SEEDS,nutshell,-25.3,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD984,John Gage,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49376,ISGS-7056,3410,70,SEEDS,hickory nutshell,-24.9,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD1231,Shybull Terrace,USA,Illinois,North America,UWyo2021,Fishel et al. 2018,intcal20,153928,1104891.57341978
49415,ISGS-779,1220,70,SEEDS,Carya nutshells charred,-25.8,NA,-91.18860042,39.98790561,1,NA,11A,Deer Track,USA,Illinois,North America,UWyo2021,NA,intcal20,162717,1112169.76192442
49426,ISGS-792,4500,120,SEEDS,>95% nutshell,-25,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GEà,Cypress Land South,USA,Illinois,North America,UWyo2021,Faunmap 2760; Liu et al. 1992: 86,intcal20,162717,1024482.74743432
49438,ISGS-806,5670,90,SEEDS,nutshell fragments charred,-26.2,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PK500,Napoleon Hollow,USA,Illinois,North America,UWyo2021,Asch and Asch 1985; Liu et al. 1992: 95-98; Faunmap 2752;Wiant et al. 2009,intcal20,162717,1064295.67388508
49488,ISGS-872,2040,90,SEEDS,Corylus sp. charred,-25.6,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F35D,Dickson Camp,USA,Illinois,North America,UWyo2021,Faunmap 2611; Liu et al. 1992: 87,intcal20,153928,1067971.09027823
49504,ISGS-898,2050,70,SEEDS,charred nutshell,NA,RADIOMETRIC,-90.39047351,39.35630879,1,NA,NA,Crane,USA,Illinois,North America,UWyo2021,Asch and Asch 1985; Conard et al. 1984; Farnsworth and Asch 1986,intcal20,162717,1024482.74743432
49508,ISGS-904,1800,70,SEEDS,nutshell charred,-25.7,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PK500,Napoleon Hollow,USA,Illinois,North America,UWyo2021,Liu et al. 1992: 95-98; Faunmap 2752; Conard et al. 1984,intcal20,162717,1064295.67388508
49515,ISGS-918,1390,70,SEEDS,Quercus sp. acorns (31.48 g) charred,-26.6,RADIOMETRIC,-90.35675775,39.08573333,1,NA,11JY70,Macoupin,USA,Illinois,North America,UWyo2021,Stafford 1994; Studenmund 2000,intcal20,162717,992750.105358288
49527,ISGS-938,5350,70,SEEDS,>99% nutshell charred,-24.6,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PK500,Napoleon Hollow,USA,Illinois,North America,UWyo2021,Asch and Asch 1985; Liu et al. 1992: 95-98; Faunmap 2752;Wiant 1983:154,intcal20,162717,1064295.67388508
49555,ISGS-982,4010,130,SEEDS,nutshell charred,NA,RADIOMETRIC,-91.18860042,39.98790561,1,NA,11A162,Kuhlman,USA,Illinois,North America,UWyo2021,Hassen 1991; Nolan and Fishel 2009,intcal20,162717,1112169.76192442
49562,ISGS-993,1470,70,SEEDS,nutshell,NA,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P4,Rench,USA,Illinois,North America,UWyo2021,Esarey 2000; McConaughy 1988 1993: 350; McConaughy et al. 1985; Faunmap 2758,intcal20,153928,1039040.67750245
49580,ISGS-A1087,2170,20,SEEDS,Hickory nutshell,-25,AMS,-91.16482133,40.40367312,1,NA,11HA693,Hickman #1,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1142676.49190929
49619,ISGS-A1263,905,20,SEEDS,Zea mays,-8,AMS,-89.90517719,38.82984438,1,NA,11MS1124,D. Hitchens,USA,Illinois,North America,UWyo2021,Yancey and Koldehoff 2010; Illinois Archaeology vol. 22 (2) :491-501,intcal20,162717,955851.102518627
49620,ISGS-A1264,100,20,SEEDS,Zea mays Kernel,-10.4,AMS,-91.16482133,40.40367312,1,NA,11HA360,Sartorious,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,153928,1142676.49190929
49621,ISGS-A1265,130,20,SEEDS,Zea mays Kernel,-10.5,AMS,-91.16482133,40.40367312,1,NA,11HA360,Sartorious,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,153928,1142676.49190929
49624,ISGS-A1343,1075,15,SEEDS,zea mays 'caps',NA,AMS,-91.47944869,40.64206032,1,NA,13LE648,Osage Orange,USA,Iowa,North America,UWyo2021,Benn and Thompson 2014-What four late late Woodland Sites…,intcal20,153928,1171132.24719718
49637,ISGS-A1455,800,15,SEEDS,bean charred. (Phaseolus vulgaris),-24.3,AMS,-94.42114863,39.31061774,1,NA,23CL115,NA,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,intcal20,165275,1089234.78790517
49638,ISGS-A1456,760,15,SEEDS,Phaseolus vulgaris charred,-25.5,AMS,-94.42114863,39.31061774,1,NA,23CL109,Richardson Hulse,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,intcal20,165275,1089234.78790517
49641,ISGS-A1459,835,15,SEEDS,Zea mays charred,-10,AMS,-94.42114863,39.31061774,1,NA,23CL109,Richardson Hulse,USA,Missouri,North America,UWyo2021,Roper and Adair 2010,intcal20,165275,1089234.78790517
49668,ISGS-A1722,955,15,SEEDS,Zea mays Kernel,-9.2,AMS,-89.90517719,38.82984438,1,NA,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,955851.102518627
49675,ISGS-A1730,660,20,SEEDS,Phaseolus vulgaris charred,-27.6,AMS,-94.77375646,39.38060595,1,NA,23PL16,Coons,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1099410.17439277
49676,ISGS-A1731,685,20,SEEDS,Phaseolus vulgaris charred,-26.9,AMS,-94.77375646,39.38060595,1,NA,23PL4,W.W.Young,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1099410.17439277
49677,ISGS-A1732,685,20,SEEDS,Phaseolus vulgaris charred,-25.4,AMS,-94.77375646,39.38060595,1,NA,23PL4,W.W.Young,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1099410.17439277
49678,ISGS-A1733,720,20,SEEDS,Zea mays charred,-9.7,AMS,-94.77375646,39.38060595,1,NA,23PL80,White,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1099410.17439277
49679,ISGS-A1734,805,20,SEEDS,Zea mays charred,-10.2,AMS,-94.77375646,39.38060595,1,NA,23PL80,White,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1099410.17439277
49680,ISGS-A1735,790,20,SEEDS,Zea mays charred,-9.7,AMS,-94.77375646,39.38060595,1,NA,23PL80,White,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1099410.17439277
49683,ISGS-A174,650,43,SEEDS,Bean,-27.1,AMS,-90.20743186,40.47273335,1,NA,11F1109,Larson,USA,Illinois,North America,UWyo2021,Hart et al. 2002,intcal20,153928,1067971.09027823
49686,ISGS-A176,757,44,SEEDS,Bean,-25.4,AMS,-90.20743186,40.47273335,1,NA,11F1109,Larson,USA,Illinois,North America,UWyo2021,Hart et al. 2002,intcal20,153928,1067971.09027823
49687,ISGS-A1760,895,20,SEEDS,Zea mays,-8.5,AMS,-95.72704421,38.65240546,1,NA,14OS314,Harsch,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165280,1024232.63793088
49688,ISGS-A1761,820,20,SEEDS,Zea mays,NA,AMS,-95.29269544,38.88459666,1,NA,14DO19,Hatcher,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,1045837.46747675
49689,ISGS-A1768,970,20,SEEDS,Zea mays Kernel,-9.2,AMS,-89.90517719,38.82984438,1,NA,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,955851.102518627
49690,ISGS-A177,655,43,SEEDS,Bean,-27,AMS,-90.20743186,40.47273335,1,NA,11F1284,Orendorf,USA,Illinois,North America,UWyo2021,Hart et al. 2002,intcal20,153928,1067971.09027823
49691,ISGS-A1770,870,20,SEEDS,Zea mays cupule,-10,AMS,-89.90517719,38.82984438,1,NA,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,955851.102518627
49698,ISGS-A1781,670,15,SEEDS,Phaseolus vulgaris charred,-25.4,AMS,-94.42114863,39.31061774,1,NA,23CL115,NA,USA,Missouri,North America,UWyo2021,Tiffany and Lensink 2014,intcal20,165275,1089234.78790517
49699,ISGS-A1782,890,20,SEEDS,Zea mays,NA,AMS,-95.29269544,38.88459666,1,NA,14DO19,Hatcher,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,1045837.46747675
49701,ISGS-A1784,850,20,SEEDS,Zea mays,-8.3,AMS,-95.72704421,38.65240546,1,NA,14OS314,Harsch,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165280,1024232.63793088
49705,ISGS-A1789,1100,20,SEEDS,Walnut shell,-25.1,AMS,-94.84937404,37.85535702,1,NA,14BO20,NA,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,921177.150047603
49708,ISGS-A1796,850,20,SEEDS,Zea mays cupule,-9.9,AMS,-89.90517719,38.82984438,1,NA,11MS517,Sponemann,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,955851.102518627
49749,ISGS-A2237,995,20,SEEDS,Zea mays cupule,-9.9,AMS,-91.18860042,39.98790561,1,NA,11A162,Kuhlman Habitation,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,1112169.76192442
49750,ISGS-A2238,285,20,SEEDS,Zea mays cupule,-10.5,AMS,-91.18860042,39.98790561,1,NA,11A1000,Buffalo,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,1112169.76192442
49751,ISGS-A2239,4955,120,SEEDS,Zea mays Kernel,-13.9,AMS,-91.18860042,39.98790561,1,NA,11A835,Deer Track,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,1112169.76192442
49752,ISGS-A2241,1055,20,SEEDS,Zea mays Kernel,-8.9,AMS,-90.88633619,39.62259435,1,NA,11PK1255,Tickless,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,1064295.67388508
49753,ISGS-A2242,1315,20,SEEDS,Zea mays Kernel,-10.1,AMS,-91.16482133,40.40367312,1,NA,11HA756,Edgar Hoener,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,153928,1142676.49190929
49758,ISGS-A2273,1490,20,SEEDS,Zea mays cupule,NA,AMS,-90.88633619,39.62259435,1,NA,11PK477,Ellege,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,162717,1064295.67388508
49766,ISGS-A2380,745,15,SEEDS,hickory nutshell burned,-23.6,AMS,-90.47231186,37.81040808,1,NA,23SG100,Common Field,USA,Missouri,North America,UWyo2021,Buchanan Meghan E. (2015) Warfare and the Materialization of Daily Life at the Mississippian Common Field Site. Unpublished Ph.D. dissertation. Department of Anthropology Indiana University.,intcal20,162717,849302.413958171
49767,ISGS-A2381,705,20,SEEDS,Zea mays charred,-8.1,AMS,-90.47231186,37.81040808,1,NA,23SG100,Common Field,USA,Missouri,North America,UWyo2021,Buchanan Meghan E. (2015) Warfare and the Materialization of Daily Life at the Mississippian Common Field Site. Unpublished Ph.D. dissertation. Department of Anthropology Indiana University.,intcal20,162717,849302.413958171
49768,ISGS-A2382,675,15,SEEDS,nutshell charred,-25.7,AMS,-90.47231186,37.81040808,1,NA,23SG100,Common Field,USA,Missouri,North America,UWyo2021,Buchanan Meghan E. (2015) Warfare and the Materialization of Daily Life at the Mississippian Common Field Site. Unpublished Ph.D. dissertation. Department of Anthropology Indiana University.,intcal20,162717,849302.413958171
49782,ISGS-A2412,620,20,SEEDS,P. vulgaris,NA,NA,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Monaghan et al-The age and distribution of domesticated beans in…,intcal20,162717,914628.037488598
49788,ISGS-A2531,995,20,SEEDS,Charred Zea mays kernel,-9.8,AMS,-89.92837404,38.47043082,1,NA,11S706,East St. Louis Mound Complex,USA,Illinois,North America,UWyo2021,Brennan Boles Hedman Kolb Nash 2016,intcal20,162717,914628.037488598
49792,ISGS-A2714,1070,20,SEEDS,Zea mays cupule,-9.3,AMS,-89.90517719,38.82984438,1,NA,11MS118,Holding,USA,Illinois,North America,UWyo2021,Ancient Maize Database,intcal20,162717,955851.102518627
49793,ISGS-A2715,940,15,SEEDS,Zea mays kernel,-9.1,AMS,-89.90517719,38.82984438,1,NA,11MS118,Holding,USA,Illinois,North America,UWyo2021,Ancient Maize Database,intcal20,162717,955851.102518627
49794,ISGS-A2716,950,15,SEEDS,Zea mays kernel,-8.9,AMS,-89.90517719,38.82984438,1,NA,11MS118,Holding,USA,Illinois,North America,UWyo2021,Ancient Maize Database,intcal20,162717,955851.102518627
49806,ISGS-A2941,2415,20,SEEDS,nutshell,-24.7,AMS,-90.67801166,40.45619861,1,NA,11MD1208,Merciless Ridge,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49807,ISGS-A2942,2435,20,SEEDS,nutshell,-23.3,AMS,-90.67801166,40.45619861,1,NA,11MD1208,Merciless Ridge,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49808,ISGS-A2943,2405,20,SEEDS,Hickory nutshell,-24.5,AMS,-90.67801166,40.45619861,1,NA,11MD1208,Merciless Ridge,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49809,ISGS-A2944,2900,20,SEEDS,nutshell,-27.9,AMS,-90.67801166,40.45619861,1,NA,11MD984,John Gage,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49811,ISGS-A3105,2465,20,SEEDS,Hickory nutshell,-25.7,AMS,-90.67801166,40.45619861,1,NA,11MD1208,Merciless Ridge,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49812,ISGS-A3106,2930,20,SEEDS,nutshell,-25,AMS,-90.67801166,40.45619861,1,NA,11MD984,John Gage,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1104891.57341978
49816,ISGS-A3206,2945,20,SEEDS,hickory nutshell,-25,AMS,-90.67801166,40.45619861,1,NA,11MD1231,Shybull Terrace,USA,Illinois,North America,UWyo2021,Fishel et al. 2018,intcal20,153928,1104891.57341978
49817,ISGS-A3207,2990,20,SEEDS,hickory nutshell,-25.9,AMS,-90.67801166,40.45619861,1,NA,11MD1231,Shybull Terrace,USA,Illinois,North America,UWyo2021,Fishel et al. 2018,intcal20,153928,1104891.57341978
49818,ISGS-A3208,2960,20,SEEDS,hickory nutshell,-25.1,AMS,-90.67801166,40.45619861,1,NA,11MD1231,Shybull Terrace,USA,Illinois,North America,UWyo2021,Fishel et al. 2018,intcal20,153928,1104891.57341978
49819,ISGS-A3209,2970,20,SEEDS,hickory nutshell,-24,AMS,-90.67801166,40.45619861,1,NA,11MD1231,Shybull Terrace,USA,Illinois,North America,UWyo2021,Fishel et al. 2018,intcal20,153928,1104891.57341978
49825,ISGS-A3269,935,15,SEEDS,Hickory nutshell,-22.3,AMS,-89.92837404,38.47043082,1,NA,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,intcal20,162717,914628.037488598
49827,ISGS-A3270,750,15,SEEDS,Hickory nutshell,-25.3,AMS,-89.92837404,38.47043082,1,NA,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,intcal20,162717,914628.037488598
49828,ISGS-A3271,960,15,SEEDS,Hickory nutshell,-24.1,AMS,-89.92837404,38.47043082,1,NA,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,intcal20,162717,914628.037488598
49830,ISGS-A3273,970,20,SEEDS,Zea mays cupule,-9.2,AMS,-89.92837404,38.47043082,1,NA,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,intcal20,162717,914628.037488598
49831,ISGS-A3274,960,20,SEEDS,Hickory nutshell,-24.4,AMS,-89.92837404,38.47043082,1,NA,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,intcal20,162717,914628.037488598
49918,ISGS-A3742,1080,15,SEEDS,Nutshell charred,-25.6,AMS,-89.90517719,38.82984438,1,NA,11MS662,Lillie,USA,Illinois,North America,UWyo2021,Fortier et al. (2016),intcal20,162717,955851.102518627
49919,ISGS-A3743,1075,15,SEEDS,Nutshell charred,-25.8,AMS,-89.90517719,38.82984438,1,NA,11MS662,Lillie,USA,Illinois,North America,UWyo2021,Fortier et al. (2016),intcal20,162717,955851.102518627
49920,ISGS-A3744,1080,20,SEEDS,Nutshell charred,-24.2,AMS,-89.90517719,38.82984438,1,NA,11MS662,Lillie,USA,Illinois,North America,UWyo2021,Fortier et al. (2016),intcal20,162717,955851.102518627
50035,ISGS-A803,970,15,SEEDS,Zea mays Kernel,-9.1,AMS,-90.20150874,39.71565802,1,NA,11MG179,Spoontoe,USA,Illinois,North America,UWyo2021,Simon 2014-Reevaluating the Introduction of Maize into the American Bottom,intcal20,153948,1057876.68459757
50050,ISGS-A877,2525,30,SEEDS,nutshell,-24.6,AMS,-91.16482133,40.40367312,1,NA,11HA684,Gregory #2,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1142676.49190929
50367,M-1306,640,75,SEEDS,charred Zea mays,-10,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS30,Mitchell,USA,Illinois,North America,UWyo2021,Crane and Griffin 1963: 231-232; Ancient Maize Database,intcal20,162717,955851.102518627
50518,M-1722r,665,100,SEEDS,charred Zea mays kernels,-10.3,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MSà,Loyd,USA,Illinois,North America,UWyo2021,Crane and Griffin 1966: 267 1968: 79;Ancient Maize Database,intcal20,162717,955851.102518627
50596,M-1932,1005,100,SEEDS,Zea mays kernels charred,-10,RADIOMETRIC,-93.85679976,37.72402595,1,NA,23CE150,Sorter Mound,USA,Missouri,North America,UWyo2021,Crane and Griffin 1968: 86; Faunmap 1985,intcal20,165275,901092.331771768
50608,M-1958,815,100,SEEDS,Zea mays charred,-10,RADIOMETRIC,-90.40648961,36.71656045,1,NA,23BU21A,Turner,USA,Missouri,North America,UWyo2021,Crane and Griffin 1970: 165-166; Price and Griffin 1979,intcal20,162717,724493.531186772
50615,M-1967,1560,140,SEEDS,mainly Juglans nigra nutshells,-25,RADIOMETRIC,-93.85679976,37.72402595,1,NA,23CE152,Bowling Stone Mound,USA,Missouri,North America,UWyo2021,Crane and Griffin 1970: 166; Faunmap 1986,intcal20,165275,901092.331771768
50634,M-2000,1290,130,SEEDS,charred Chenopodium and Polygonum seeds (id. by S.L. Maina),-25,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE456,Newbridge,USA,Illinois,North America,UWyo2021,Studenmund 2000; Crane and Griffin 1970: 169,intcal20,162717,1024482.74743432
50639,M-2009,2740,150,SEEDS,unidentified nutshells; charred plant remains,-25,RADIOMETRIC,-87.27197631,38.09231882,1,NA,12W1,Yankeetown,USA,Indiana,North America,UWyo2021,Crane and Griffin 1970: 170 1972: 209,intcal20,153948,819246.637658712
50676,M-2112,1330,130,SEEDS,Hickory nutshell charred,-25,RADIOMETRIC,-90.66291884,35.57400458,1,NA,3PO54,Hyneman,USA,Arkansas,North America,UWyo2021,Crane And Griffin 1972: 172,intcal20,163104,605243.135732624
